data_id,name,main_category,sub_cat,main_cat,lat,lng,neighborhood
172120,ديوانيه المغيب القهوه,cafe,Cafes,"Stores, offices and commercial services",26.4701335,45.357322,rd
172484,تموينات نجوم السلام,grocery store,Markets,"Stores, offices and commercial services",26.4700427,45.3588041,rd
171359,الحجيلان التسويق,grocery store,Markets,"Stores, offices and commercial services",26.3786777,43.9292359,rd
171357,اسواق الغفيص المركزيهalghafis supermarket,grocery store,Markets,"Stores, offices and commercial services",26.3769921,43.9156201,rd
171324,تموينات سله الين,supermarket,Markets,"Stores, offices and commercial services",26.3910828,43.9234252,rd
169856,al tuwayjiri mosque,mosque,Mosque,General facility,26.3834592,43.908704,rd
170957,سنبل,women's clothing store,Store,"Stores, offices and commercial services",26.3688032,43.9314893,rd
171418,كليات الغد الدوليه العلوم الطبيه التطبيقي,college,College,Education,26.3778363,43.9107459,rd
171271,mobily store فرع موبايلي,telecommunications service provider,company,"Stores, offices and commercial services",26.3751337,43.9160338,rd
171245,حصه عبدالعزيز,children's clothing store,Store,"Stores, offices and commercial services",26.3910475,43.9238644,rd
171185,محطه الجابري اشاره حي الريان,grocery store,Markets,"Stores, offices and commercial services",26.3803867,43.9250226,rd
171184,اسواق زياد الموارد الغذائيه,grocery store,Markets,"Stores, offices and commercial services",26.3729004,43.9305436,rd
171158,الشامل الكمبيوتر al shamel computer,computer store,company,"Stores, offices and commercial services",26.3726066,43.9306777,rd
171126,مؤسسه دنيا المسكات,hardware store,Store,"Stores, offices and commercial services",26.387204,43.9276128,rd
171102,ندي النسيم لبيع المياه,warehouse,Commercial_service,"Stores, offices and commercial services",26.376675,43.9297556,rd
171068,معدات ثقيله كتربلر وكوماتسو وكومنز وجي سي ودوسان وهيونداي وهسيتاشي وصيني لونكينج وشنتاوي,storage facility,Commercial_service,"Stores, offices and commercial services",26.3784159,43.9071694,rd
171011,مساج بريده,sports massage therapist,delete,delete,26.381039,43.928913,rd
170991,حلويات جدتي,candy store,Store,"Stores, offices and commercial services",26.3698314,43.9310819,rd
170944,التويجري المستلزمات الرجاليه,men's clothing store,Store,"Stores, offices and commercial services",26.3923846,43.9253777,rd
170939,متجر فريقي الرياضه my team sport,sporting goods store,Store,"Stores, offices and commercial services",26.3780845,43.9294665,rd
170910,محل بيع وتصليح الاحذيه,shoe repair shop,Commercial_service,"Stores, offices and commercial services",26.381985,43.9285765,rd
170818,مدرسه عمر بن عبدالعزيز,high school,School,Education,26.373938,43.924189,rd
170627,مؤسسه خالد سليمان الشدوخي مقاولات عامه,general contractor,company,"Stores, offices and commercial services",26.3796716,43.904735,rd
170559,aton اتون,restaurant,Resturant,"Stores, offices and commercial services",26.3867069,43.9276788,rd
170490,مدرسه زينب بنت ابي طالب الابتدائيه,primary school,School,Education,26.3851366,43.927744,rd
170486,الاستخبارات العامه بالقصيم,civil police,Police,Government,26.3777884,43.9092355,rd
170469,محل العمرو السباكه والكهرباء,plumbing supply store,Store,"Stores, offices and commercial services",26.3805345,43.9289602,rd
170465,السويد السباكه والكهرباء,plumbing supply store,Store,"Stores, offices and commercial services",26.3791549,43.929247,rd
170441,دنيا السباكه,plumbing supply store,Store,"Stores, offices and commercial services",26.3805025,43.9042532,rd
170428,محل الصالحي الكهرباء ومواد السباكه,plumber,Commercial_service,"Stores, offices and commercial services",26.3791997,43.9292383,rd
170376,صيدليه ماجد 2,pharmacy,Pharmacy,Health,26.3748756,43.930115,rd
170335,صيدليه كيوان kiwan pharmacy,pharmacy,Pharmacy,Health,26.378165,43.9160566,rd
170325,صيدليه كاريزما,pharmacy,Pharmacy,Health,26.3728489,43.9305516,rd
170310,صيدليه طيف الدواء,pharmacy,Pharmacy,Health,26.3846104,43.9066662,rd
170270,صيدليه وقايه ودواء,pharmacy,Pharmacy,Health,26.3805223,43.9240067,rd
170258,موقف سيارات,parking lot,delete,delete,26.3871798,43.9249735,rd
169990,ديوانيه عثمان اليحيي مغرب,museum,delete,delete,26.3790897,43.9262171,rd
169939,محل محمد علي الكوير الالكترونيات,electronics store,Store,"Stores, offices and commercial services",26.3781579,43.929452,rd
169218,مغاسل,laundry,Commercial_service,"Stores, offices and commercial services",26.3731304,43.9214838,rd
169210,مغاسل الدهيش,laundry service,Commercial_service,"Stores, offices and commercial services",26.3911192,43.9224881,rd
169717,al basel broasted,fast food restaurant,Resturant,"Stores, offices and commercial services",26.3878706,43.9274399,rd
169709,دكتور نيوترشن الرشاقه dr nutrition الوزن المثالي,vitamin & supplements store,Pharmacy,Health,26.375198,43.916252,rd
169694,بيت الشوايه shawaya house,restaurant,Resturant,"Stores, offices and commercial services",26.3900327,43.9269289,rd
169623,قصر العروبه الوحدات السكنيه,hotel,Hotel,Hopspitality,26.379242,43.9168166,rd
169504,محل تصليح دراجات الصيانه,lodge,Commercial_service,"Stores, offices and commercial services",26.3795542,43.9291889,rd
169494,ابو ابراهيم الجعيثن المفاتيح,locks supplier,company,"Stores, offices and commercial services",26.3780726,43.9294731,rd
169460,مكتبه عاصمه الورق النسخ والتصوير,library,General libarary,General facility,26.3712593,43.9308699,rd
169449,ناسخ النسخ والتصوير,library,General libarary,General facility,26.3845625,43.9065625,rd
169416,المحامي سليمان ابراهيم النغيمشي,attorney,delete,delete,26.3906363,43.9217755,rd
169413,مكتب المحامي نايف الربيعان,general practice attorney,delete,delete,26.3682062,43.9299746,rd
169403,مكتب المحامي الدكتور عبدااله صالح الربيش,trial attorney,delete,delete,26.3909197,43.9218869,rd
169352,مغاسل فهد لغسيل الجاف,dry cleaner,Commercial_service,"Stores, offices and commercial services",26.3910411,43.9235589,rd
169349,مغسله ياسمين الوادي,laundromat,Commercial_service,"Stores, offices and commercial services",26.3874772,43.9271413,rd
169336,مغاسل رغوه لغسيل السيارات,car wash,Commercial_service,"Stores, offices and commercial services",26.3830727,43.9057674,rd
169333,مغاسل اناقه الوجيه,laundry,Commercial_service,"Stores, offices and commercial services",26.391111,43.9224265,rd
169300,مغاسل ركن الافاق,laundry,Commercial_service,"Stores, offices and commercial services",26.3810707,43.9256837,rd
169299,مغسله جوهره,laundry service,Commercial_service,"Stores, offices and commercial services",26.3910462,43.9235585,rd
169280,مغاسل,laundry service,Commercial_service,"Stores, offices and commercial services",26.3873445,43.9219414,rd
169266,مغاسل,laundry,Commercial_service,"Stores, offices and commercial services",26.3727877,43.9305687,rd
169265,مغسله,laundry service,Commercial_service,"Stores, offices and commercial services",26.3783836,43.9162933,rd
169161,مركز العظام وعلاج العمود الفقري قصيم kkt orthopedic spine center qassim,medical center,Other health services,Health,26.3680114,43.9291305,rd
169015,bedquarter ركن السرير,mattress store,Store,"Stores, offices and commercial services",26.3688775,43.9276457,rd
168090,قرصان النصار,bakery,Commercial_service,"Stores, offices and commercial services",26.3740981,43.9302695,rd
168085,قمح ونخاله,bakery,Commercial_service,"Stores, offices and commercial services",26.3868447,43.9079057,rd
168049,مخبز,bakery,Commercial_service,"Stores, offices and commercial services",26.3839103,43.906229,rd
168018,اكس,bakery,Commercial_service,"Stores, offices and commercial services",26.3909752,43.9250187,rd
168913,معهد وول ستريت فرع السيدات,school,School,Education,26.3682857,43.9302206,rd
168755,معرض مودرن هومز الاثاث بريده القصيم,furniture store,Store,"Stores, offices and commercial services",26.3677036,43.9301218,rd
168729,woody furniture وودي الاثاث,furniture store,Store,"Stores, offices and commercial services",26.3676646,43.9309733,rd
168427,عصائر حلو الانتعاش,juice shop,Commercial_service,"Stores, offices and commercial services",26.3765045,43.9298108,rd
168421,جاج الا٩وين,chicken shop,Commercial_service,"Stores, offices and commercial services",26.3737011,43.9304159,rd
168118,اسواق بستاني الريفي المركزيه,supermarket,Markets,"Stores, offices and commercial services",26.3845195,43.9280993,rd
168111,قرصان,bakery,Commercial_service,"Stores, offices and commercial services",26.37986,43.9291502,rd
167827,سليمان لطيور الزينه والاسماك ومستلزماتها,bird shop,Commercial_service,"Stores, offices and commercial services",26.3741297,43.9302629,rd
91087,مدرسه الروضه القديمه,school,School,Education,23.1520441,45.2155172,rd
66387,الكليه التطبيقيه شطر الطالبات كليه خدمه المجتمع والتعليم المستمر سابقا,college,College,Education,21.4309244,39.8560596,rd
65166,صيدليه فراس,faculty of pharmacy,Pharmacy,Health,21.4324587,39.8556791,rd
65135,صيدليه التسامح,pharmacy,Pharmacy,Health,21.4305936,39.8532084,rd
63846,مغسله البركه,laundry,Commercial_service,"Stores, offices and commercial services",21.4277457,39.855336,rd
63495,ركن الششه الاقمشه المخفضه الراقيه,fabric store,Store,"Stores, offices and commercial services",21.4287503,39.8583054,rd
63441,مغسله حلا,home goods store,Commercial_service,"Stores, offices and commercial services",21.4295412,39.8535329,rd
189525,al rajhi atm,atm,ATM,"Stores, offices and commercial services",27.6232107,38.5384244,rd
189515,anb atm,atm,ATM,"Stores, offices and commercial services",27.6274667,38.5409,rd
168545,maaly polyclinic,doctor,Clinic,Health,26.3767172,43.9108253,rd
168012,al rajhi atm,atm,ATM,"Stores, offices and commercial services",26.3743224,43.917174,rd
168668,nostalgia shop for flowers,florist,Commercial_service,"Stores, offices and commercial services",26.3772291,43.9099026,rd
167975,al rajhi atm,atm,ATM,"Stores, offices and commercial services",26.3913306,43.9226435,rd
167956,albilad atm,atm,ATM,"Stores, offices and commercial services",26.378607,43.9293116,rd
167942,sabb,atm,ATM,"Stores, offices and commercial services",26.374516,43.915612,rd
167928,alinma atm,atm,ATM,"Stores, offices and commercial services",26.3788306,43.9160818,rd
167901,riyad atm,atm,ATM,"Stores, offices and commercial services",26.3881749,43.9272022,rd
167869,riyad bank atm,atm,ATM,"Stores, offices and commercial services",26.36848,43.92797,rd
167863,riyad bank atm,atm,ATM,"Stores, offices and commercial services",26.368828,43.9282741,rd
